@relation articles

@attribute abandon numeric
@attribute abiert numeric
@attribute abril numeric
@attribute acab numeric
@attribute acci numeric
@attribute acept numeric
@attribute acerc numeric
@attribute acomp numeric
@attribute activ numeric
@attribute actor numeric
@attribute actu numeric
@attribute actual numeric
@attribute acuerd numeric
@attribute adem numeric
@attribute administr numeric
@attribute afect numeric
@attribute afirm numeric
@attribute agost numeric
@attribute agu numeric
@attribute ahor numeric
@attribute air numeric
@attribute alcanz numeric
@attribute alem numeric
@attribute aleman numeric
@attribute alemani numeric
@attribute algun numeric
@attribute ali numeric
@attribute all numeric
@attribute alta numeric
@attribute altern numeric
@attribute alto numeric
@attribute altur numeric
@attribute am numeric
@attribute amig numeric
@attribute ampli numeric
@attribute an numeric
@attribute and numeric
@attribute animal numeric
@attribute antigu numeric
@attribute antoni numeric
@attribute anunci numeric
@attribute aparec numeric
@attribute apoy numeric
@attribute aproxim numeric
@attribute aquell numeric
@attribute archiv numeric
@attribute argentin numeric
@attribute argument numeric
@attribute armad numeric
@attribute armas numeric
@attribute art numeric
@attribute arte numeric
@attribute artist numeric
@attribute as numeric
@attribute ase numeric
@attribute asesin numeric
@attribute asociaci numeric
@attribute aspect numeric
@attribute atac numeric
@attribute ataqu numeric
@attribute aument numeric
@attribute aunqu numeric
@attribute aut numeric
@attribute autor numeric
@attribute avanz numeric
@attribute avi numeric
@attribute avion numeric
@attribute ayud numeric
@attribute bail numeric
@attribute baj numeric
@attribute band numeric
@attribute barc numeric
@attribute barcelon numeric
@attribute barri numeric
@attribute bas numeric
@attribute bat numeric
@attribute batall numeric
@attribute bibliograf numeric
@attribute biograf numeric
@attribute blanc numeric
@attribute blic numeric
@attribute bosqu numeric
@attribute brasil numeric
@attribute brit numeric
@attribute bruj numeric
@attribute busc numeric
@attribute ca numeric
@attribute cab numeric
@attribute cabez numeric
@attribute cad numeric
@attribute californi numeric
@attribute call numeric
@attribute cambi numeric
@attribute camin numeric
@attribute camp numeric
@attribute campan numeric
@attribute campeonat numeric
@attribute can numeric
@attribute canal numeric
@attribute canci numeric
@attribute cancion numeric
@attribute cant numeric
@attribute cantant numeric
@attribute cantid numeric
@attribute capac numeric
@attribute capital numeric
@attribute car numeric
@attribute caract numeric
@attribute carg numeric
@attribute carl numeric
@attribute carrer numeric
@attribute cas numeric
@attribute castill numeric
@attribute cat numeric
@attribute categor numeric
@attribute caus numeric
@attribute caz numeric
@attribute celebr numeric
@attribute cens numeric
@attribute centr numeric
@attribute central numeric
@attribute cerc numeric
@attribute cercan numeric
@attribute cerr numeric
@attribute chil numeric
@attribute chin numeric
@attribute cienci numeric
@attribute cient numeric
@attribute ciert numeric
@attribute cil numeric
@attribute cin numeric
@attribute cinc numeric
@attribute cit numeric
@attribute ciud numeric
@attribute ciudad numeric
@attribute civil numeric
@attribute cl numeric
@attribute clar numeric
@attribute clas numeric
@attribute clim numeric
@attribute club numeric
@attribute cm numeric
@attribute cnic numeric
@attribute col numeric
@attribute colabor numeric
@attribute colegi numeric
@attribute colombi numeric
@attribute color numeric
@attribute com numeric
@attribute comand numeric
@attribute combat numeric
@attribute comenz numeric
@attribute comercial numeric
@attribute comienz numeric
@attribute comp numeric
@attribute complej numeric
@attribute complet numeric
@attribute compuest numeric
@attribute comun numeric
@attribute conciert numeric
@attribute cond numeric
@attribute condicion numeric
@attribute conform numeric
@attribute congres numeric
@attribute conjunt numeric
@attribute conoc numeric
@attribute consecuent numeric
@attribute consegu numeric
@attribute consej numeric
@attribute conserv numeric
@attribute consider numeric
@attribute constitu numeric
@attribute constru numeric
@attribute construcci numeric
@attribute cont numeric
@attribute contien numeric
@attribute continu numeric
@attribute contr numeric
@attribute contrat numeric
@attribute control numeric
@attribute convert numeric
@attribute convirti numeric
@attribute coorden numeric
@attribute cop numeric
@attribute cor numeric
@attribute correspond numeric
@attribute cort numeric
@attribute cos numeric
@attribute cost numeric
@attribute cr numeric
@attribute cre numeric
@attribute creaci numeric
@attribute cruz numeric
@attribute cter numeric
@attribute ctic numeric
@attribute ctric numeric
@attribute cuadr numeric
@attribute cualqui numeric
@attribute cuand numeric
@attribute cuart numeric
@attribute cuatr numeric
@attribute cuent numeric
@attribute cuerp numeric
@attribute cul numeric
@attribute cultur numeric
@attribute cultural numeric
@attribute cumpl numeric
@attribute curs numeric
@attribute cuy numeric
@attribute dad numeric
@attribute dat numeric
@attribute deb numeric
@attribute debut numeric
@attribute dec numeric
@attribute decid numeric
@attribute decidi numeric
@attribute dedic numeric
@attribute defens numeric
@attribute dej numeric
@attribute dem numeric
@attribute demograf numeric
@attribute denomin numeric
@attribute densid numeric
@attribute dentr numeric
@attribute departament numeric
@attribute deport numeric
@attribute der numeric
@attribute derech numeric
@attribute derrot numeric
@attribute desarroll numeric
@attribute descripci numeric
@attribute descrit numeric
@attribute descubr numeric
@attribute desd numeric
@attribute despu numeric
@attribute destac numeric
@attribute destin numeric
@attribute destru numeric
@attribute determin numeric
@attribute di numeric
@attribute dic numeric
@attribute dich numeric
@attribute diciembr numeric
@attribute diferent numeric
@attribute dig numeric
@attribute dios numeric
@attribute direcci numeric
@attribute direct numeric
@attribute director numeric
@attribute dirig numeric
@attribute dis numeric
@attribute disc numeric
@attribute dispon numeric
@attribute disput numeric
@attribute distanci numeric
@attribute distint numeric
@attribute distribuci numeric
@attribute distrit numeric
@attribute divers numeric
@attribute divid numeric
@attribute divisi numeric
@attribute do numeric
@attribute doctor numeric
@attribute don numeric
@attribute dond numeric
@attribute doom numeric
@attribute dur numeric
@attribute durant numeric
@attribute econ numeric
@attribute econom numeric
@attribute edad numeric
@attribute edifici numeric
@attribute educaci numeric
@attribute efect numeric
@attribute ej numeric
@attribute ejecut numeric
@attribute ejempl numeric
@attribute eleccion numeric
@attribute eleg numeric
@attribute element numeric
@attribute embarg numeric
@attribute empez numeric
@attribute emple numeric
@attribute empres numeric
@attribute encarg numeric
@attribute encontr numeric
@attribute encuentr numeric
@attribute enemig numeric
@attribute ener numeric
@attribute energ numeric
@attribute enfrent numeric
@attribute enlac numeric
@attribute ense numeric
@attribute entonc numeric
@attribute entrad numeric
@attribute entreg numeric
@attribute envi numeric
@attribute episodi numeric
@attribute equip numeric
@attribute escribi numeric
@attribute escrit numeric
@attribute escritor numeric
@attribute escuel numeric
@attribute espa numeric
@attribute espaci numeric
@attribute espec numeric
@attribute especi numeric
@attribute especial numeric
@attribute esper numeric
@attribute est numeric
@attribute estab numeric
@attribute establec numeric
@attribute estaci numeric
@attribute estadi numeric
@attribute estadounidens numeric
@attribute estil numeric
@attribute estrell numeric
@attribute estren numeric
@attribute estructur numeric
@attribute estudi numeric
@attribute estuv numeric
@attribute etc numeric
@attribute europ numeric
@attribute europe numeric
@attribute evit numeric
@attribute exist numeric
@attribute existent numeric
@attribute extern numeric
@attribute extrem numeric
@attribute fabric numeric
@attribute famili numeric
@attribute famos numeric
@attribute fas numeric
@attribute febrer numeric
@attribute fech numeric
@attribute femenin numeric
@attribute fern numeric
@attribute festival numeric
@attribute fic numeric
@attribute fiest numeric
@attribute figur numeric
@attribute fil numeric
@attribute finaliz numeric
@attribute firm numeric
@attribute flor numeric
@attribute fond numeric
@attribute for numeric
@attribute form numeric
@attribute formaci numeric
@attribute franc numeric
@attribute frances numeric
@attribute franci numeric
@attribute francisc numeric
@attribute frecuent numeric
@attribute frent numeric
@attribute fric numeric
@attribute fuent numeric
@attribute fuer numeric
@attribute fuert numeric
@attribute fuerz numeric
@attribute funcion numeric
@attribute fund numeric
@attribute fundaci numeric
@attribute futbol numeric
@attribute futur numeric
@attribute gal numeric
@attribute gan numeric
@attribute garc numeric
@attribute gen numeric
@attribute gener numeric
@attribute generaci numeric
@attribute geogr numeric
@attribute geograf numeric
@attribute georg numeric
@attribute gic numeric
@attribute gir numeric
@attribute gobern numeric
@attribute gobiern numeric
@attribute gol numeric
@attribute grab numeric
@attribute graci numeric
@attribute grad numeric
@attribute graf numeric
@attribute grand numeric
@attribute grup numeric
@attribute guerr numeric
@attribute guitarr numeric
@attribute hab numeric
@attribute habit numeric
@attribute habl numeric
@attribute hac numeric
@attribute haci numeric
@attribute hall numeric
@attribute hast numeric
@attribute hech numeric
@attribute her numeric
@attribute herman numeric
@attribute hij numeric
@attribute hispan numeric
@attribute hist numeric
@attribute histori numeric
@attribute hiz numeric
@attribute hombr numeric
@attribute homosexual numeric
@attribute honor numeric
@attribute hor numeric
@attribute hub numeric
@attribute human numeric
@attribute ide numeric
@attribute iglesi numeric
@attribute ii numeric
@attribute imag numeric
@attribute imperi numeric
@attribute import numeric
@attribute in numeric
@attribute inclu numeric
@attribute inclus numeric
@attribute incorpor numeric
@attribute indi numeric
@attribute indic numeric
@attribute industri numeric
@attribute inferior numeric
@attribute influenci numeric
@attribute inform numeric
@attribute informaci numeric
@attribute ingl numeric
@attribute inglaterr numeric
@attribute ingres numeric
@attribute inici numeric
@attribute inicial numeric
@attribute inmediat numeric
@attribute instal numeric
@attribute institut numeric
@attribute integr numeric
@attribute intent numeric
@attribute inter numeric
@attribute interior numeric
@attribute internacional numeric
@attribute interpret numeric
@attribute investig numeric
@attribute investigaci numeric
@attribute isla numeric
@attribute islas numeric
@attribute itali numeric
@attribute italian numeric
@attribute izquierd numeric
@attribute jam numeric
@attribute jap numeric
@attribute jar numeric
@attribute jef numeric
@attribute john numeric
@attribute jos numeric
@attribute jov numeric
@attribute jpg numeric
@attribute juan numeric
@attribute jud numeric
@attribute jueg numeric
@attribute jug numeric
@attribute jugador numeric
@attribute juli numeric
@attribute juni numeric
@attribute junt numeric
@attribute kil numeric
@attribute klan numeric
@attribute km numeric
@attribute lad numeric
@attribute lag numeric
@attribute lanz numeric
@attribute larg numeric
@attribute latin numeric
@attribute lbum numeric
@attribute lengu numeric
@attribute ley numeric
@attribute liberal numeric
@attribute libert numeric
@attribute libr numeric
@attribute lic numeric
@attribute lid numeric
@attribute lig numeric
@attribute limit numeric
@attribute list numeric
@attribute llam numeric
@attribute lleg numeric
@attribute llev numeric
@attribute local numeric
@attribute localiz numeric
@attribute log numeric
@attribute logr numeric
@attribute longitud numeric
@attribute ltim numeric
@attribute luch numeric
@attribute lueg numeric
@attribute lug numeric
@attribute luis numeric
@attribute luz numeric
@attribute mach numeric
@attribute mader numeric
@attribute madr numeric
@attribute maestr numeric
@attribute man numeric
@attribute mand numeric
@attribute maner numeric
@attribute manten numeric
@attribute manuel numeric
@attribute mar numeric
@attribute marc numeric
@attribute marin numeric
@attribute mart numeric
@attribute marz numeric
@attribute mat numeric
@attribute material numeric
@attribute may numeric
@attribute med numeric
@attribute medall numeric
@attribute medi numeric
@attribute mediant numeric
@attribute memori numeric
@attribute men numeric
@attribute mencion numeric
@attribute menor numeric
@attribute mer numeric
@attribute merc numeric
@attribute mes numeric
@attribute metal numeric
@attribute metr numeric
@attribute mexican numeric
@attribute mic numeric
@attribute miembr numeric
@attribute mientr numeric
@attribute miguel numeric
@attribute mil numeric
@attribute milit numeric
@attribute millon numeric
@attribute mism numeric
@attribute mit numeric
@attribute mod numeric
@attribute model numeric
@attribute modern numeric
@attribute moment numeric
@attribute mont numeric
@attribute mostr numeric
@attribute motiv numeric
@attribute motor numeric
@attribute movimient numeric
@attribute much numeric
@attribute muert numeric
@attribute muestr numeric
@attribute muj numeric
@attribute mujer numeric
@attribute mund numeric
@attribute mundial numeric
@attribute municipal numeric
@attribute municipi numeric
@attribute muri numeric
@attribute muse numeric
@attribute musical numeric
@attribute nac numeric
@attribute naci numeric
@attribute nacional numeric
@attribute natural numeric
@attribute ndez numeric
@attribute ndol numeric
@attribute ndos numeric
@attribute nea numeric
@attribute necesari numeric
@attribute negr numeric
@attribute neo numeric
@attribute ner numeric
@attribute nez numeric
@attribute ngel numeric
@attribute nic numeric
@attribute nicaragu numeric
@attribute nim numeric
@attribute ningun numeric
@attribute nivel numeric
@attribute noch numeric
@attribute nombr numeric
@attribute normal numeric
@attribute nort numeric
@attribute not numeric
@attribute noviembr numeric
@attribute ntic numeric
@attribute nuestr numeric
@attribute nuev numeric
@attribute numer numeric
@attribute nunc numeric
@attribute obisp numeric
@attribute objet numeric
@attribute oblig numeric
@attribute obra numeric
@attribute obras numeric
@attribute observ numeric
@attribute obten numeric
@attribute obtuv numeric
@attribute ocasion numeric
@attribute occidental numeric
@attribute octubr numeric
@attribute ocup numeric
@attribute odo numeric
@attribute oest numeric
@attribute of numeric
@attribute oficial numeric
@attribute oficin numeric
@attribute ofrec numeric
@attribute ol numeric
@attribute ola numeric
@attribute oper numeric
@attribute or numeric
@attribute orden numeric
@attribute organiz numeric
@attribute organizaci numeric
@attribute orig numeric
@attribute original numeric
@attribute oro numeric
@attribute oscur numeric
@attribute pa numeric
@attribute pac numeric
@attribute padr numeric
@attribute palabr numeric
@attribute palm numeric
@attribute papel numeric
@attribute par numeric
@attribute parec numeric
@attribute parqu numeric
@attribute part numeric
@attribute particip numeric
@attribute pas numeric
@attribute pedr numeric
@attribute pel numeric
@attribute pen numeric
@attribute pequ numeric
@attribute per numeric
@attribute perd numeric
@attribute period numeric
@attribute permit numeric
@attribute person numeric
@attribute personaj numeric
@attribute personal numeric
@attribute pertenec numeric
@attribute pertenecient numeric
@attribute pes numeric
@attribute pez numeric
@attribute pic numeric
@attribute pid numeric
@attribute pintur numeric
@attribute plan numeric
@attribute plant numeric
@attribute plat numeric
@attribute plaz numeric
@attribute poblaci numeric
@attribute poblacional numeric
@attribute poc numeric
@attribute pod numeric
@attribute podr numeric
@attribute poet numeric
@attribute pol numeric
@attribute polic numeric
@attribute pon numeric
@attribute popul numeric
@attribute popular numeric
@attribute porqu numeric
@attribute port numeric
@attribute pose numeric
@attribute posibl numeric
@attribute posici numeric
@attribute posterior numeric
@attribute pr numeric
@attribute premi numeric
@attribute presenci numeric
@attribute present numeric
@attribute president numeric
@attribute prim numeric
@attribute principal numeric
@attribute principi numeric
@attribute priv numeric
@attribute problem numeric
@attribute proces numeric
@attribute produc numeric
@attribute producci numeric
@attribute product numeric
@attribute profesional numeric
@attribute profesor numeric
@attribute profund numeric
@attribute program numeric
@attribute promedi numeric
@attribute propi numeric
@attribute provinci numeric
@attribute provoc numeric
@attribute proyect numeric
@attribute prueb numeric
@attribute pter numeric
@attribute public numeric
@attribute pud numeric
@attribute puebl numeric
@attribute pued numeric
@attribute puert numeric
@attribute puest numeric
@attribute punt numeric
@attribute qu numeric
@attribute qued numeric
@attribute qui numeric
@attribute rab numeric
@attribute radi numeric
@attribute ram numeric
@attribute raz numeric
@attribute rbol numeric
@attribute rcit numeric
@attribute re numeric
@attribute rea numeric
@attribute real numeric
@attribute realid numeric
@attribute realiz numeric
@attribute reas numeric
@attribute recib numeric
@attribute recibi numeric
@attribute recient numeric
@attribute reconoc numeric
@attribute recorr numeric
@attribute red numeric
@attribute reduc numeric
@attribute referent numeric
@attribute regi numeric
@attribute registr numeric
@attribute regres numeric
@attribute rein numeric
@attribute relaci numeric
@attribute relacion numeric
@attribute relat numeric
@attribute religi numeric
@attribute rep numeric
@attribute represent numeric
@attribute resid numeric
@attribute respect numeric
@attribute respons numeric
@attribute rest numeric
@attribute result numeric
@attribute retir numeric
@attribute revist numeric
@attribute rey numeric
@attribute rez numeric
@attribute ric numeric
@attribute rmin numeric
@attribute rock numeric
@attribute roj numeric
@attribute rom numeric
@attribute roman numeric
@attribute ros numeric
@attribute rus numeric
@attribute sab numeric
@attribute salud numeric
@attribute san numeric
@attribute sant numeric
@attribute santiag numeric
@attribute sector numeric
@attribute sed numeric
@attribute seg numeric
@attribute segu numeric
@attribute segund numeric
@attribute segur numeric
@attribute selecci numeric
@attribute seman numeric
@attribute sencill numeric
@attribute sent numeric
@attribute septiembr numeric
@attribute seri numeric
@attribute servici numeric
@attribute ses numeric
@attribute sexual numeric
@attribute sic numeric
@attribute sid numeric
@attribute siempr numeric
@attribute siend numeric
@attribute sierr numeric
@attribute sig numeric
@attribute sigl numeric
@attribute signific numeric
@attribute siguient numeric
@attribute sistem numeric
@attribute sit numeric
@attribute siti numeric
@attribute situ numeric
@attribute situaci numeric
@attribute sobr numeric
@attribute social numeric
@attribute socied numeric
@attribute sol numeric
@attribute ste numeric
@attribute stic numeric
@attribute sub numeric
@attribute suel numeric
@attribute sufr numeric
@attribute suiz numeric
@attribute superfici numeric
@attribute superior numeric
@attribute sur numeric
@attribute tam numeric
@attribute tambi numeric
@attribute tant numeric
@attribute tard numeric
@attribute tbol numeric
@attribute teatr numeric
@attribute televisi numeric
@attribute tem numeric
@attribute templ numeric
@attribute tempor numeric
@attribute ten numeric
@attribute teor numeric
@attribute terapi numeric
@attribute terc numeric
@attribute tercer numeric
@attribute termin numeric
@attribute territori numeric
@attribute the numeric
@attribute tic numeric
@attribute tiemp numeric
@attribute tien numeric
@attribute tierr numeric
@attribute tim numeric
@attribute tip numeric
@attribute titul numeric
@attribute toc numeric
@attribute tod numeric
@attribute todav numeric
@attribute tom numeric
@attribute torne numeric
@attribute torr numeric
@attribute trabaj numeric
@attribute tradicional numeric
@attribute transform numeric
@attribute transport numeric
@attribute trat numeric
@attribute trav numeric
@attribute trop numeric
@attribute tul numeric
@attribute tuv numeric
@attribute ubic numeric
@attribute uni numeric
@attribute unid numeric
@attribute univers numeric
@attribute usad numeric
@attribute usuari numeric
@attribute utiliz numeric
@attribute valenci numeric
@attribute vall numeric
@attribute vari numeric
@attribute ve numeric
@attribute vec numeric
@attribute veloc numeric
@attribute ven numeric
@attribute vend numeric
@attribute vent numeric
@attribute verd numeric
@attribute versi numeric
@attribute version numeric
@attribute viaj numeric
@attribute victori numeric
@attribute vid numeric
@attribute vide numeric
@attribute viej numeric
@attribute vil numeric
@attribute vill numeric
@attribute visit numeric
@attribute vist numeric
@attribute viv numeric
@attribute volv numeric
@attribute vot numeric
@attribute vuel numeric
@attribute xic numeric
@attribute xim numeric
@attribute xit numeric
@attribute xix numeric
@attribute york numeric
@attribute zer numeric
@attribute zon numeric

@data
0,0,0,0,0,0,0,0,0.773706,0,0,0.773976,0.5,0.827087,0,0,0,0,0,0,0.205847,0,0,0,0,1,0,0,0,0,0,0,0.405684,0,0.386853,0.706227,0,1,0.861654,0,0.356207,0,0,0.682606,0,0,0.278943,0,0,0.386853,0.63093,0.63093,1,0.511916,0.63093,0,0,0,0,0,0,0.430677,0,0.356207,0,0,0,0,0.203795,0,0,0,0,0,0,0.525299,0,0,0,0,0.568061,0,0,0,0,0.289065,0,0,0.289065,0,0.386853,0.239812,0,0.5,0.215338,0,0,0.386853,0,0,0.215338,0,0,0,0,0,0.179052,0,0,0,0.479625,0.540476,0,0,0,0,0,0,0,0,0.356207,0,0,0,0,0.63093,0,0,0,0,0,0,1,0.341303,0.356207,0,0.333333,0,0,0,0,0,0.315465,0,0,0,0,0,0.884037,0,0,0,0,0,0.270238,0,0,0,0,0,0,0.333333,0.386853,0,0,0,0.5,0,0,0,0.356207,0,0.270238,0,0,0,0.405684,0.30103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356207,1,0,0,0.386853,0.278943,0,0,0.477121,0.289065,0.760188,0.678939,0.289065,0,0,0,0,0,0,0,0,0,0,0,0.333333,0.356207,0,0,0.613147,0,0,0,0,0,0.464386,0,0,0,0,0,0.442114,0,0.356207,0,0,0.430677,0.333333,0,0.712414,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792481,0,0,0.564575,0,0,0.935785,0,0.30103,0.315465,0,0,0.513296,0,0,0,0,0,0.773976,0,0,0,0,0.613147,0.564575,0.315465,0,0.333333,0,0,0.356207,0,0,0.63093,0,0,0,0,0,0,0,0,0,0,0,0.333333,0.315465,0,0.218104,0.613147,0,0.405684,0,0,0,0,0,0,0,0,0,0,0,0.827087,0.386853,0.356207,0,0.333333,0.30103,0.5,0.356207,0,0,1,0,0,0.430677,0,0,0,0.525299,0,0,0,0,0,0,0,0,0.609853,0,0,0,0,0,0,0,0,0,0,0,0.345687,0.333333,0,0,0,0,0.386853,0,0,0.386853,0,0,0.5,0,0,0.479625,0,0,0,0,0.278943,0,0.356207,0,0.212746,0,0,0,0,0.333333,0,0.671188,0,0,0.458157,0.386853,0,0,0,0,0,0.540476,0,0.63093,0,0,0,0,0.520678,0,0,0,0,0,0.712414,0,0.666667,0,0,0.396241,0,0,0,0,0,0,0,0.386853,0,0,0,0,0,0,0,0,0.430677,0.356207,0,0,0,0,0,0.239812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350379,0,0,0,0,0.30103,0,0,0,0.712414,0,0.239812,0.315465,0,0,0.26265,0,0,0,0.239812,0,0.255958,0,0,0.356207,0,0.773706,0,0,0,0.333333,0,0,0,0,0,0.27415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564575,0,0,0.333333,0.5,0,0,0,0,0,0,0,0.366726,0,0.386853,0,0.333333,0,0,0.60206,0,0,0.315465,0.430677,0.682606,0,0,0,0,0,0.935785,0.315465,0.270238,0,0.557886,0.289065,0,0,0,0,0,0,0,0,0,0.356207,0,0.315465,0,0,0,0,0.315465,0.323008,0,0.30103,0.193426,0,0,0,0,0,0.30103,0.430677,0,0.235409,0,0,0,0,0.5,0,0,0.773706,0,0,0,0,0,0,0.5,0.5,0,0,0.564575,0,0,0,0,0,0,0.333333,0,0,0.278943,0,0,0.356207,0,0,0,0.525299,0.682606,0,0,0,0,0.608495,0.386853,0,0.767874,0.278943,0.5,0,0,0,0,0.661642,0.5,0,0,0,0,0,0,0,0.239812,0,0.528321,0,0,0,0,0,0,0.239812,0,0.477121,0.356207,0,0,0.278943,0,0,0,0.5,0,0.333333,0,0,0,0.386853,1,0,0,0.666667,0,0.356207,0.528321,0,0,0,0,0,0,0,0,0,0,0,0,0.528321,0,0,0,0.405684,0,0,0.430677,0.373114,0.511916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0.333333,0.25,0.333333,0.356207,0,0.63093,0,0,0,0,0,0,0,0,0,0,0.792481,0,0.30103,0,0.386853,0,0.682606,0,0,0,0,0,0,0,0.5,0,0,0,0.428317,0.5,0,0,0,0,0,0,0,0,0,0.63093,0,0,0,0,0,0,0,0,0,0.289065,0.5,0,0.489301,0.386853,0,0,0,0,0.231378,0,0,0,0,0,0,0,0.289065,0.666667,0,0.366726,0,0.721057,0,0.386853,0,0,0,0.333333,0.57813,0,0.747222,0.356207,0,0,0.405684,0,0.270238,0,0,0.540476,0,0,0,0,0,0,0,0.255958,0.215338,0.477121,0,0,0.5,0,0,0.594316,0.5,0.255958,0,0,0,0,0,0,0.442114,0.356207,0,0,0,0,0,0,0.215338,0,0,0.30103,0,0,0,0,0,0.315465,0.5,0,0,0,0,0,0.345687,0,0.564575,0,0,0.30103,0,0,0,0,1,0,0,0,0.356207,0.289065,0,0,0,0
0,0,0.386853,0,0.356207,0,0,0,0.386853,0,0,0.773976,0,0.564575,0,0,0,0,0.732487,0,0.577885,0.861353,0,0,0.935785,0.60206,0,0,0.386853,0.333333,0,0.244651,0,0,0,0.660876,0,0,0.528321,0,0,0.356207,0,0,0.5,0,0,0,0,0,0,0,0,0.811368,0.63093,0,0.333333,0.564575,0,0,0,0.430677,0,0,0,0,0,0.30103,0,0.63093,0,0.289065,0,0,0.428317,0,0,0,0,0,0,0,0,0.356207,0,0,0,0.5,0,0.647685,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0.477121,1,0,0,0.386853,0.278943,0,0,0.270238,0,0,0,0.386853,0,0,0,0,1,0.386853,0,0.477121,0,0.5,0,0,0,0.5,0.26265,0.430677,0,0,0,0,0,0,0.289065,0,0,0,0.5,0,0,0,0,0,0.75477,0,0,0.386853,0,0.613147,0,0.270238,0,0,0.41629,0,0,0.333333,0,0,0.386853,0.773976,0.5,0,0,0,0,0,0.270238,0,0,0,0,0,0,0.278943,0,0,0,0,0,0.5,0,0,0.57813,0,0,0,0,0,0.333333,1,0,0.386853,0.557886,0,0.386853,0.60206,0,0,0,0,0,0,0.356207,0,0.528321,0.609853,0,0.356207,0,0,0,0,0.356207,0,0,0.613147,0,0,0,0,0,0,0,0.758654,0,0,0,0.783092,0.30103,0.712414,0,0,0,0,0,0.356207,0.430677,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0.333333,0,0,0,0.5,0,0.356207,0.221065,0,0,0.41629,0,0,0.528321,0,0,0,0.564575,0.386853,0.564575,0.315465,0,0,0.315465,0,0,1,0,0.63093,0,0.356207,0,0,0,0,0,0,0,0,0,0.800725,0.315465,0,0,0,0,0.661642,0,0,0,0,0,0,0,0,1,0.26265,0,0,1,0.564575,0.386853,1,0.30103,0.5,0,0.356207,0,0.63093,0,0,0.430677,0,0,0,0,0,0,0,0,0,0,0,0,0.41629,0,0,0,0.712414,0,0,0,0,0.289065,0,0,0.345687,0.666667,0,0,0,0,0,0,0,0.386853,1,0.19824,0,0,0,0,0.63093,0,0.315465,0,0,0,0,0,0.212746,0,0,0,0,0,0,0.747222,0.613147,0,0.458157,0.613147,0,0,0,0,0.333333,0.270238,0,0,0,0,0.25,0,0.224244,0,0,0,0,0,0.827087,0.26265,0,0,0,0.396241,0,0.60206,0,0,0.255958,0,0,0.386853,0,0,0,0,1,0,0,0,0.430677,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60206,0,0,0.57813,0,0.387762,0,0.315465,0,0,0,0.356207,0,0,0.239812,1,0,0,0,0,0.428317,1,0,0,0,0,0,0.386853,0.315465,0,0,0.27415,0,0.356207,0,0.546603,0,0,0.239812,0,0.333333,0,0,0.329695,0,0.827087,0,0,0,0,0,0,0,0.356207,0.845098,0,0,0,0.792481,0.203795,0,0,0,0.231378,0,0,0,0,0,0,0,0.57813,0.30103,0.430677,0.682606,0,0.682606,0.430677,0,0,0,0,0.5,0.333333,0,0,0,0,0.57813,0.845098,0,0,0,0,0,0,0,0.380094,0.356207,0,0,0.430677,0.289065,0.356207,0,0,0,0,0,0.5,0,0.564575,0,0.278943,0,0.30103,0.430677,0,0,0,0,0,0.366726,0,0,0,0.386853,0,0,0,0.5,0.682606,0,0,0.5,0,0.613147,0,0,0,0,0,0,0,0,0.30103,0,0,0,0,0.712414,0,0,0,1,0,0,0,0,0,0.880124,0.386853,0.609853,0.661642,0,0.315465,0,0,0,0.773706,0.511916,0,0.30103,0.333333,0,0,0,0,0,0.380094,0,0,0,0,0.30103,0,0,0,0,0,0,0.827087,0.613147,0,0,0,0.63093,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0.773976,0,0,0.773706,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594316,0,0.5,0,0,0.235409,0,0,0,0,0,0,0,0,0.564575,0,0,0.396241,0.773976,0.356207,0,0.63093,0.386853,0,0.540476,0,0.458157,0,0,0,0.783092,0.430677,0.5,0.30103,0,0,0.613147,0,0.682606,0,0,0.386853,0,0,0,0,0.885622,0.356207,0,0,0,0,0,0,0,0,0,0,0,0.613147,0,0.63093,0,0.289065,0.356207,0,0,0,0,0.239812,0.479625,0,1,0,0,0.386853,0,0.30103,0,0,0.649561,0,0.333333,0.649561,0.386853,0.30103,0.613147,0,0.916314,0,0,0.537244,0,0.278943,0.528321,0.773706,0,0,0.386853,0.666667,0,0,0.671188,0.827087,0,0,0,0,0,0,0,0.540476,0,0,0.5,0,0,0,0,0.255958,0.430677,0.90309,0.30103,0,0.63093,0,0,0.594316,0.5,0,0,0.416029,0.224244,0,0.41629,0,0.278943,0.356207,0,0,0,0,0,0.968794,0,0.773706,0,0.954243,0,0.255958,0.333333,0,0,0.946395,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827087,0,0,0,0,0.30103
